drug_id,category_id
DB00561,C00294
DB00562,C01050
DB00562,C00214
DB00562,C00614
DB00562,C00566
DB00562,C00084
DB00562,C01130
DB00562,C01775
DB00562,C00982
DB00562,C00983
DB00562,C00584
DB00562,C01131
DB00563,C01699
DB00563,C01700
DB00563,C00072
DB00563,C00296
DB00563,C00019
DB00563,C00021
DB00563,C00057
DB00563,C00705
DB00563,C00047
DB00563,C00023
DB00563,C00099
DB00563,C00455
DB00563,C00457
DB00563,C00458
DB00563,C00461
DB00563,C00049
DB00563,C00060
DB00563,C00074
DB00563,C00075
DB00563,C00007
DB00563,C01376
DB00563,C01000
DB00563,C00108
DB00563,C00566
DB00563,C00066
DB00563,C00067
DB00563,C00030
DB00563,C00113
DB00563,C00032
DB00563,C00462
DB00563,C00345
DB00563,C01156
DB00563,C00465
DB00563,C00736
DB00563,C00671
DB00563,C01436
DB00563,C00468
DB00563,C00767
DB00563,C00193
DB00563,C00470
DB00563,C00090
DB00563,C00659
DB00563,C00570
DB00563,C00571
DB00563,C00093
DB00563,C00346
DB00564,C00590
DB00564,C00801
DB00564,C00864
DB00564,C01432
DB00564,C01894
DB00564,C00006
DB00564,C00272
DB00564,C00273
DB00564,C00205
DB00564,C01840
DB00564,C00101
DB00564,C00102
DB00564,C00772
DB00564,C00883
DB00564,C00938
DB00564,C01150
DB00564,C00848
DB00564,C01202
DB00564,C01085
DB00564,C01204
DB00564,C00317
DB00564,C00318
DB00564,C01205
DB00564,C01733
DB00564,C00849
DB00564,C01207
DB00564,C00166
DB00564,C01087
DB00564,C00422
DB00564,C01209
DB00564,C00455
DB00564,C00423
DB00564,C01210
DB00564,C00457
DB00564,C00458
DB00564,C01008
DB00564,C01009
DB00564,C01895
DB00564,C00459
DB00564,C00460
DB00564,C00170
DB00564,C00103
DB00564,C00461
DB00564,C01214
DB00564,C01566
DB00564,C00075
DB00564,C01442
DB00564,C01215
DB00564,C00566
DB00564,C00067
DB00564,C01153
DB00564,C00276
DB00564,C01127
DB00564,C01435
DB00564,C00113
DB00564,C00032
DB00564,C01016
DB00564,C00193
DB00564,C00430
DB00564,C00695
DB00564,C00809
DB00564,C00696
DB00564,C01167
DB00564,C01219
DB00564,C01093
DB00564,C01896
DB00564,C00948
DB00564,C01439
DB00565,C00903
DB00565,C01676
DB00565,C00273
DB00565,C00566
DB00565,C01092
DB00565,C00279
DB00565,C00280
DB00565,C00281
DB00565,C00428
DB00565,C00429
DB00565,C01897
DB00565,C01677
DB00565,C01147
DB00565,C00430
DB00566,C00348
DB00566,C00403
DB00566,C01252
DB00566,C00100
DB00566,C00670
DB00566,C01898
DB00566,C01899
DB00566,C00617
DB00566,C01257
DB00566,C00672
DB00566,C00699
DB00566,C00584
DB00567,C00950
DB00567,C00190
DB00567,C00097
DB00567,C00412
DB00567,C00413
DB00567,C01026
DB00567,C01027
DB00567,C01121
DB00567,C01122
DB00567,C00455
DB00567,C00457
DB00567,C00900
DB00567,C00461
DB00567,C00075
DB00567,C01747
DB00567,C00566
DB00567,C01123
DB00567,C01493
DB00567,C01495
DB00567,C00462
DB00567,C00465
DB00567,C00466
DB00567,C00736
DB00567,C00671
DB00567,C00584
DB00567,C01125
DB00568,C00445
DB00568,C00876
DB00568,C01900
DB00568,C00505
DB00568,C01294
DB00568,C00156
DB00568,C00006
DB00568,C00846
DB00568,C00772
DB00568,C00847
DB00568,C00848
DB00568,C00797
DB00568,C00775
DB00568,C00455
DB00568,C00457
DB00568,C00461
DB00568,C01308
DB00568,C01171
DB00568,C01172
DB00568,C00276
DB00568,C00086
DB00568,C00593
DB00568,C00283
DB00568,C00981
DB00568,C00092
DB00568,C00986
DB00569,C00002
DB00569,C00004
DB00569,C00005
DB00569,C00139
DB00569,C00006
DB00569,C00075
DB00569,C00007
DB00569,C01901
DB00569,C00008
DB00569,C00009
DB00569,C01902
DB00569,C01903
DB00569,C00185
DB00569,C00186
DB00569,C00011
DB00569,C00013
DB00570,C00843
DB00570,C01415
DB00570,C00019
DB00570,C01416
DB00570,C00021
DB00570,C00448
DB00570,C00449
DB00570,C00450
DB00570,C00099
DB00570,C00168
DB00570,C00169
DB00570,C00422
DB00570,C00259
DB00570,C00455
DB00570,C00423
DB00570,C00424
DB00570,C00260
DB00570,C00261
DB00570,C00457
DB00570,C00458
DB00570,C00170
DB00570,C00103
DB00570,C00461
DB00570,C00049
DB00570,C00566
DB00570,C00067
DB00570,C01011
DB00570,C01012
DB00570,C01013
DB00570,C01014
DB00570,C01417
DB00570,C00113
DB00570,C00032
DB00570,C00467
DB00570,C01016
DB00570,C00192
DB00570,C00193
DB00570,C00470
DB00570,C01017
DB00570,C01418
DB00570,C01419
DB00571,C00826
DB00571,C00873
DB00571,C00875
DB00571,C00445
DB00571,C00095
DB00571,C00349
DB00571,C00589
DB00571,C00876
DB00571,C00795
DB00571,C00796
DB00571,C01279
DB00571,C01593
DB00571,C01594
DB00571,C00505
DB00571,C00006
DB00571,C00772
DB00571,C00519
DB00571,C00168
DB00571,C00169
DB00571,C00775
DB00571,C00455
DB00571,C00457
DB00571,C00459
DB00571,C00954
DB00571,C00103
DB00571,C00461
DB00571,C00075
DB00571,C00262
DB00571,C00856
DB00571,C00754
DB00571,C01329
DB00571,C00283
DB00571,C00597
DB00571,C00192
DB00571,C00193
DB00571,C00921
DB00571,C00922
DB00571,C00879
DB00571,C00092
DB00571,C00986
DB00572,C01430
DB00572,C00827
DB00572,C00220
DB00572,C00203
DB00572,C00843
DB00572,C00288
DB00572,C00876
DB00572,C00903
DB00572,C00403
DB00572,C01496
DB00572,C00829
DB00572,C01026
DB00572,C01027
DB00572,C01498
DB00572,C01693
DB00572,C01694
DB00572,C01099
DB00572,C00449
DB00572,C00006
DB00572,C00272
DB00572,C00274
DB00572,C01029
DB00572,C00086
DB00572,C00907
DB00572,C01083
DB00572,C01619
DB00572,C00283
DB00572,C00120
DB00572,C01031
DB00572,C00430
DB00572,C00092
DB00572,C00294
DB00572,C00123
DB00572,C00860
DB00572,C01033
DB00573,C01025
DB00573,C00445
DB00573,C00220
DB00573,C00590
DB00573,C00801
DB00573,C00056
DB00573,C00706
DB00573,C00707
DB00573,C01483
DB00573,C01484
DB00573,C00057
DB00573,C01904
DB00573,C00805
DB00573,C00007
DB00573,C00281
DB00573,C00462
DB00573,C00709
DB00573,C00430
DB00573,C01905
DB00573,C01906
DB00573,C00809
DB00574,C00203
DB00574,C00349
DB00574,C00864
DB00574,C00691
DB00574,C00896
DB00574,C00273
DB00574,C00899
DB00574,C00772
DB00574,C00848
DB00574,C00519
DB00574,C00797
DB00574,C00168
DB00574,C00749
DB00574,C00775
DB00574,C00455
DB00574,C00457
DB00574,C00459
DB00574,C00103
DB00574,C00461
DB00574,C00989
DB00574,C00276
DB00574,C00593
DB00574,C00283
DB00574,C00778
DB00574,C00837
DB00574,C00696
DB00574,C01189
DB00574,C00781
DB00574,C01069
DB00574,C01775
DB00575,C00826
DB00575,C01034
DB00575,C01035
DB00575,C01072
DB00575,C01036
DB00575,C00827
DB00575,C00220
DB00575,C00590
DB00575,C01116
DB00575,C01117
DB00575,C01005
DB00575,C00919
DB00575,C00795
DB00575,C00796
DB00575,C01062
DB00575,C00829
DB00575,C00505
DB00575,C00006
DB00575,C01907
DB00575,C01908
DB00575,C00272
DB00575,C00273
DB00575,C00846
DB00575,C00772
DB00575,C00883
DB00575,C00775
DB00575,C00886
DB00575,C00455
DB00575,C00457
DB00575,C00458
DB00575,C00459
DB00575,C00460
DB00575,C00461
DB00575,C00262
DB00575,C00588
DB00575,C01909
DB00575,C01910
DB00575,C00032
DB00575,C00593
DB00575,C00283
DB00575,C00120
DB00575,C00430
DB00575,C00123
DB00575,C00809
DB00575,C00923
DB00575,C01741
DB00576,C00950
DB00576,C00349
DB00576,C01260
DB00576,C00190
DB00576,C00097
DB00576,C00412
DB00576,C00413
DB00576,C00802
DB00576,C01261
DB00576,C00005
DB00576,C00373
DB00576,C00747
DB00576,C00748
DB00576,C00103
DB00576,C00060
DB00576,C00214
DB00576,C00614
DB00576,C00686
DB00576,C00120
DB00576,C00123
DB00576,C01262
DB00576,C01263
DB00576,C01911
DB00576,C01264
DB00576,C00982
DB00576,C01265
DB00576,C00983
DB00576,C00584
DB00576,C00701
DB00577,C01912
DB00577,C00572
DB00577,C00690
DB00577,C00001
DB00577,C00097
DB00577,C00413
DB00577,C00098
DB00577,C00518
DB00577,C00521
DB00577,C00075
DB00577,C01698
DB00577,C01913
DB00577,C01390
DB00577,C00566
DB00577,C00462
DB00577,C01156
DB00577,C01586
DB00577,C00918
DB00577,C00671
DB00577,C01914
DB00577,C00582
DB00577,C00967
DB00578,C00950
DB00578,C00190
DB00578,C00097
DB00578,C00412
DB00578,C00413
DB00578,C01395
DB00578,C01121
DB00578,C00566
DB00578,C01123
DB00578,C00465
DB00578,C01456
DB00578,C01397
DB00578,C01457
DB00578,C00584
DB00579,C00826
DB00579,C01004
DB00579,C00203
DB00579,C01915
DB00579,C00962
DB00579,C00691
DB00579,C00896
DB00579,C00272
DB00579,C00273
DB00579,C00831
DB00579,C00899
DB00579,C00904
DB00579,C00835
DB00579,C00836
DB00579,C00566
DB00579,C01422
DB00579,C00276
DB00579,C00283
DB00579,C00778
DB00579,C00696
DB00579,C00781
DB00579,C00782
DB00580,C00445
DB00580,C00220
DB00580,C00950
DB00580,C00590
DB00580,C00801
DB00580,C00056
DB00580,C00706
DB00580,C01483
DB00580,C01484
DB00580,C00057
DB00580,C00802
DB00580,C01757
DB00580,C00805
DB00580,C00747
DB00580,C00977
DB00580,C00797
DB00580,C00455
DB00580,C00457
DB00580,C00103
DB00580,C00461
DB00580,C00007
DB00580,C00214
DB00580,C00614
DB00580,C00281
DB00580,C00462
DB00580,C00430
DB00580,C01758
DB00580,C00809
DB00580,C00982
DB00580,C00983
DB00580,C00584
DB00580,C00947
DB00581,C01916
DB00581,C00203
DB00581,C01917
DB00581,C00139
DB00581,C00180
DB00581,C01918
DB00581,C00247
DB00581,C01919
DB00581,C00380
DB00581,C01920
DB00581,C01921
DB00582,C00924
DB00582,C00097
DB00582,C00925
DB00582,C00413
DB00582,C00928
DB00582,C00929
DB00582,C01813
DB00582,C00745
DB00582,C01019
DB00582,C00317
DB00582,C00319
DB00582,C00519
DB00582,C00747
DB00582,C00977
DB00582,C00797
DB00582,C00259
DB00582,C00455
DB00582,C00260
DB00582,C00456
DB00582,C01088
DB00582,C00457
DB00582,C00750
DB00582,C01089
DB00582,C00459
DB00582,C00752
DB00582,C01090
DB00582,C00954
DB00582,C00103
DB00582,C00461
DB00582,C00074
DB00582,C00007
DB00582,C00090
DB00582,C00506
DB00582,C00092
DB00582,C00933
DB00582,C00934
DB00582,C00935
DB00582,C00936
DB00583,C00203
DB00583,C00349
DB00583,C00576
DB00583,C00697
DB00583,C01922
DB00583,C00555
DB00583,C00075
DB00583,C00671
DB00583,C00467
DB00583,C00601
DB00583,C00561
DB00583,C00603
DB00584,C00798
DB00584,C00799
DB00584,C00784
DB00584,C00117
DB00584,C00445
DB00584,C00072
DB00584,C00001
DB00584,C00800
DB00584,C00795
DB00584,C00796
DB00584,C00006
DB00584,C01649
DB00584,C00732
DB00584,C00074
DB00584,C00007
DB00584,C00262
DB00584,C00465
DB00584,C00736
DB00584,C00468
DB00584,C00089
DB00584,C00192
DB00584,C00010
DB00584,C00090
DB00584,C00011
DB00585,C01041
DB00585,C00072
DB00585,C00203
DB00585,C01042
DB00585,C00421
DB00585,C01044
DB00585,C01045
DB00585,C01046
DB00585,C00247
DB00585,C01308
DB00585,C01171
DB00585,C01502
DB00585,C00283
DB00585,C00193
DB00585,C00584
DB00585,C00701
DB00586,C01482
DB00586,C01025
DB00586,C00117
DB00586,C00445
DB00586,C00220
DB00586,C00349
DB00586,C00590
DB00586,C00801
DB00586,C00056
DB00586,C00706
DB00586,C00707
DB00586,C01483
DB00586,C01484
DB00586,C01485
DB00586,C01923
DB00586,C00057
DB00586,C00449
DB00586,C00272
DB00586,C00805
DB00586,C01799
DB00586,C00772
DB00586,C00848
DB00586,C01193
DB00586,C00519
DB00586,C00849
DB00586,C00797
DB00586,C00257
DB00586,C00258
DB00586,C00259
DB00586,C00455
DB00586,C00260
DB00586,C00261
DB00586,C00457
DB00586,C00103
DB00586,C00461
DB00586,C01924
DB00586,C00060
DB00586,C00074
DB00586,C00007
DB00586,C00989
DB00586,C00281
DB00586,C00462
DB00586,C00709
DB00586,C00465
DB00586,C00736
DB00586,C00467
DB00586,C00120
DB00586,C01486
DB00586,C01016
DB00586,C00430
DB00586,C01032
DB00586,C00090
DB00586,C00123
DB00586,C00809
DB00586,C01488
DB00586,C01925
DB00586,C00916
DB00586,C00943
DB00586,C00947
DB00586,C01926
DB00586,C00948
DB00587,C00584
DB00588,C00071
DB00588,C00810
DB00588,C00286
DB00588,C01927
DB00588,C01928
DB00588,C01929
DB00588,C00287
DB00588,C00288
DB00588,C00056
DB00588,C00829
DB00588,C01099
DB00588,C00273
DB00588,C00812
DB00588,C01103
DB00588,C01104
DB00588,C00739
DB00588,C01245
DB00588,C00259
DB00588,C00455
DB00588,C00260
DB00588,C00261
DB00588,C00457
DB00588,C00750
DB00588,C00751
DB00588,C00459
DB00588,C00954
DB00588,C00103
DB00588,C00461
DB00588,C00060
DB00588,C00646
DB00588,C01225
DB00588,C00067
DB00588,C00467
DB00588,C00193
DB00588,C00430
DB00588,C00294
DB00588,C00649
DB00588,C00175
DB00589,C00220
DB00589,C00843
DB00589,C00590
DB00589,C00269
DB00589,C00890
DB00589,C00691
DB00589,C01062
DB00589,C00272
DB00589,C00273
DB00589,C00775
DB00589,C00455
DB00589,C00457
DB00589,C00461
DB00589,C00835
DB00589,C01186
DB00589,C01177
DB00589,C01183
DB00589,C01184
DB00589,C01187
DB00589,C00214
DB00589,C00566
DB00589,C00593
DB00589,C00283
DB00589,C01188
DB00589,C00696
DB00589,C01068
DB00589,C00913
DB00589,C00781
DB00589,C01069
DB00589,C00915
DB00590,C00826
DB00590,C01174
DB00590,C01175
DB00590,C00873
DB00590,C01073
DB00590,C00795
DB00590,C00796
DB00590,C00006
DB00590,C00519
DB00590,C00797
DB00590,C00775
DB00590,C00455
DB00590,C00457
DB00590,C00900
DB00590,C00461
DB00590,C01530
DB00590,C00214
DB00590,C00566
DB00590,C00262
DB00590,C00283
DB00590,C00595
DB00590,C00192
DB00590,C01531
DB00590,C01449
DB00590,C00985
DB00591,C00071
DB00591,C01330
DB00591,C00056
DB00591,C00811
DB00591,C00812
DB00591,C01103
DB00591,C00422
DB00591,C00455
DB00591,C00423
DB00591,C00424
DB00591,C00457
DB00591,C00170
DB00591,C00461
DB00591,C00060
DB00591,C00075
DB00591,C00646
DB00591,C00131
DB00591,C00132
DB00591,C00067
DB00591,C00120
DB00591,C01289
DB00591,C00815
DB00591,C00816
DB00591,C00649
DB00591,C00817
DB00591,C01341
DB00592,C01834
DB00592,C00097
DB00592,C01837
DB00592,C00996
DB00592,C00997
DB00592,C00775
DB00592,C00461
DB00592,C00084
DB00592,C01930
DB00592,C00981
DB00593,C00445
DB00593,C01199
DB00593,C00876
DB00593,C00864
DB00593,C00505
DB00593,C01294
DB00593,C00272
DB00593,C00273
DB00593,C00520
DB00593,C00455
DB00593,C00457
DB00593,C00461
DB00593,C01214
DB00593,C01421
DB00593,C00593
DB00593,C00506
DB00593,C01348
DB00593,C01893
DB00593,C00092
DB00593,C01931
DB00593,C01932
DB00594,C01933
DB00594,C00445
DB00594,C00006
DB00594,C01613
DB00594,C01050
DB00594,C01614
DB00594,C00262
DB00594,C01129
DB00594,C00276
DB00594,C00227
DB00594,C00597
DB00594,C01615
DB00594,C00888
DB00594,C01167
DB00595,C00267
DB00595,C00203
DB00595,C00190
DB00595,C00097
DB00595,C00412
DB00595,C01664
DB00595,C01227
DB00595,C00413
DB00595,C00060
DB00595,C00214
DB00595,C00614
DB00595,C01228
DB00595,C00465
DB00595,C00736
DB00595,C00671
DB00595,C00120
DB00595,C00123
DB00595,C00501
DB00595,C01229
DB00596,C00071
DB00596,C00056
DB00596,C00642
DB00596,C00643
DB00596,C00006
DB00596,C00811
DB00596,C00812
DB00596,C01103
DB00596,C01104
DB00596,C00060
DB00596,C00646
DB00596,C00067
DB00596,C00815
DB00596,C01105
DB00596,C00816
DB00596,C00649
DB00596,C00817
DB00596,C00387
DB00597,C00100
DB00597,C01107
DB00597,C01109
DB00597,C00075
DB00597,C01934
DB00597,C01935
DB00597,C01111
DB00597,C01112
DB00597,C01936
DB00597,C01937
DB00597,C01113
DB00597,C01114
DB00597,C01115
DB00598,C00826
DB00598,C01174
DB00598,C01175
DB00598,C00873
DB00598,C00875
DB00598,C00445
DB00598,C00827
DB00598,C00095
DB00598,C01938
DB00598,C01939
DB00598,C00950
DB00598,C00349
DB00598,C00589
DB00598,C00795
DB00598,C00796
DB00598,C00829
DB00598,C01279
DB00598,C00505
DB00598,C00006
DB00598,C00519
DB00598,C00168
DB00598,C00749
DB00598,C00775
DB00598,C00103
DB00598,C00461
DB00598,C00075
DB00598,C00591
DB00598,C00262
DB00598,C01329
DB00598,C00283
DB00598,C01531
DB00598,C00430
DB00598,C01940
DB00598,C00839
DB00598,C00916
DB00598,C00947
DB00598,C00948
DB00598,C00986
DB00599,C01116
DB00599,C01117
DB00599,C01375
DB00599,C00903
DB00599,C00864
DB00599,C01146
DB00599,C01411
DB00599,C00272
DB00599,C00273
DB00599,C00519
DB00599,C00884
DB00599,C00422
DB00599,C00259
DB00599,C00423
DB00599,C00260
DB00599,C00170
DB00599,C00103
DB00599,C00461
DB00599,C00820
DB00599,C00870
DB00599,C00871
DB00599,C00262
DB00599,C00032
DB00599,C00593
DB00599,C00283
DB00599,C01147
DB00599,C00872
DB00599,C00700
DB00599,C01148
DB00599,C01941
DB00600,C01942
DB00600,C00802
DB00600,C01943
DB00600,C00060
DB00600,C01944
DB00600,C00808
DB00601,C00949
DB00601,C00347
DB00601,C00348
DB00601,C00220
DB00601,C00446
DB00601,C00950
DB00601,C00190
DB00601,C00097
DB00601,C00412
DB00601,C00691
DB00601,C00413
DB00601,C00273
DB00601,C00007
DB00601,C00067
DB00601,C00856
DB00601,C01945
DB00601,C00113
DB00601,C00465
DB00601,C00736
DB00601,C01946
DB00601,C01270
DB00601,C00961
DB00601,C00696
DB00601,C00781
DB00601,C00782
DB00602,C00072
DB00602,C01281
DB00602,C01834
DB00602,C00097
DB00602,C01837
DB00602,C00996
DB00602,C00997
DB00602,C01947
DB00602,C00705
DB00602,C00100
DB00602,C00775
DB00602,C00520
DB00602,C00455
DB00602,C00457
DB00602,C00461
DB00602,C00060
DB00602,C01707
DB00602,C00957
DB00602,C00467
DB00602,C00469
DB00602,C01016
DB00602,C00192
DB00602,C00193
DB00602,C01948
DB00602,C01283
DB00602,C01018
DB00602,C01284
DB00602,C00346
DB00603,C00071
DB00603,C00019
DB00603,C00073
DB00603,C00021
DB00603,C01378
DB00603,C01232
DB00603,C01379
DB00603,C01233
DB00603,C01402
DB00603,C01403
DB00603,C01404
DB00603,C01640
DB00603,C00739
DB00603,C00940
DB00603,C00747
DB00603,C00748
DB00603,C00422
DB00603,C00455
DB00603,C00423
DB00603,C00424
DB00603,C00457
DB00603,C00170
DB00603,C00103
DB00603,C00461
DB00603,C00075
DB00603,C00076
DB00603,C00646
DB00603,C00214
DB00603,C01357
DB00603,C01358
DB00603,C01239
DB00603,C00131
DB00603,C00083
DB00603,C00132
DB00603,C01949
DB00603,C00084
DB00603,C00192
DB00603,C00816
DB00603,C01950
DB00603,C01641
DB00603,C01226
DB00603,C01642
DB00603,C01384
DB00603,C01405
DB00603,C01385
DB00603,C01406
DB00603,C00093
DB00603,C00216
DB00603,C00649
DB00604,C01025
DB00604,C00203
DB00604,C00950
DB00604,C01132
DB00604,C01042
DB00604,C00691
DB00604,C01527
DB00604,C00802
DB00604,C01135
DB00604,C00273
DB00604,C01951
DB00604,C00847
DB00604,C00848
DB00604,C00317
DB00604,C01021
DB00604,C00519
DB00604,C00849
DB00604,C00747
DB00604,C00748
DB00604,C00168
DB00604,C01785
DB00604,C00455
DB00604,C00457
DB00604,C00900
DB00604,C00459
DB00604,C00954
DB00604,C00103
DB00604,C00461
DB00604,C01029
DB00604,C00247
DB00604,C00990
DB00604,C00283
DB00604,C01137
DB00604,C01323
DB00604,C01952
DB00604,C00092
DB00604,C00696
DB00604,C00781
DB00604,C01069
DB00605,C01482
DB00605,C00445
DB00605,C00220
DB00605,C00590
DB00605,C00801
DB00605,C00056
DB00605,C00706
DB00605,C00707
DB00605,C01483
DB00605,C01484
DB00605,C00057
DB00605,C00805
DB00605,C00074
DB00605,C00007
DB00605,C01808
DB00605,C00281
DB00605,C00462
DB00605,C00709
DB00605,C00465
DB00605,C01486
DB00605,C00430
DB00605,C00090
DB00605,C00809
DB00606,C00795
DB00606,C00006
DB00606,C01050
DB00606,C00214
DB00606,C00614
DB00606,C00566
DB00606,C00084
DB00606,C00227
DB00606,C00465
DB00606,C01953
DB00606,C00982
DB00606,C00983
DB00606,C00584
DB00606,C01131
DB00607,C00950
DB00607,C00190
DB00607,C00097
DB00607,C00412
DB00607,C00413
DB00607,C01395
DB00607,C01396
DB00607,C01121
DB00607,C00205
DB00607,C00206
DB00607,C00422
DB00607,C00423
DB00607,C01412
DB00607,C00424
DB00607,C00170
DB00607,C00566
DB00607,C01123
DB00607,C00465
DB00607,C01397
DB00607,C00584
DB00608,C00072
DB00608,C00267
DB00608,C00446
DB00608,C01942
DB00608,C01954
DB00608,C01557
DB00608,C00590
DB00608,C00801
DB00608,C00097
DB00608,C00056
DB00608,C00995
DB00608,C01837
DB00608,C00996
DB00608,C00997
DB00608,C00998
DB00608,C00057
DB00608,C01492
DB00608,C00272
DB00608,C00846
DB00608,C00849
DB00608,C00168
DB00608,C00454
DB00608,C00775
DB00608,C00455
DB00608,C00457
DB00608,C00459
DB00608,C00103
DB00608,C00461
DB00608,C00074
DB00608,C00075
DB00608,C00544
DB00608,C01955
DB00608,C00566
DB00608,C00306
DB00608,C00086
DB00608,C00192
DB00608,C00193
DB00608,C00430
DB00608,C00090
DB00608,C00092
DB00608,C01078
DB00608,C00809
DB00608,C00070
DB00609,C00190
DB00609,C00097
DB00609,C00413
DB00609,C00728
DB00609,C00074
DB00609,C00729
DB00609,C01956
DB00609,C00297
DB00609,C01957
DB00609,C00090
DB00609,C00560
DB00609,C01958
DB00610,C00826
DB00610,C01034
DB00610,C01035
DB00610,C01036
DB00610,C01037
DB00610,C00827
DB00610,C00220
DB00610,C00095
DB00610,C00349
DB00610,C00589
DB00610,C00829
DB00610,C01038
DB00610,C00988
DB00610,C00006
DB00610,C00283
DB00610,C00430
DB00610,C00922
DB00610,C00879
DB00610,C00839
DB00610,C00387
DB00611,C00843
DB00611,C00590
DB00611,C01451
DB00611,C00272
DB00611,C00273
DB00611,C00566
DB00611,C01959
DB00611,C01960
DB00611,C01452
DB00611,C00908
DB00611,C00593
DB00611,C01388
DB00611,C01961
DB00611,C01962
DB00611,C01817
DB00611,C00912
DB00611,C00430
DB00611,C01389
DB00611,C00294
DB00611,C00809
DB00611,C00696
DB00612,C00826
DB00612,C00873
DB00612,C00874
DB00612,C00875
DB00612,C00445
DB00612,C00095
DB00612,C00349
DB00612,C00589
DB00612,C00876
DB00612,C00795
DB00612,C00796
DB00612,C00829
DB00612,C01278
DB00612,C01279
DB00612,C00877
DB00612,C01280
DB00612,C00878
DB00612,C00505
DB00612,C00006
DB00612,C00455
DB00612,C00457
DB00612,C00461
DB00612,C00075
DB00612,C00262
DB00612,C00283
DB00612,C00192
DB00612,C00193
DB00612,C00430
DB00612,C00921
DB00612,C00922
DB00612,C00879
DB00612,C00923
DB00613,C01557
DB00613,C00097
DB00613,C00995
DB00613,C00996
DB00613,C00997
DB00613,C00998
DB00613,C00846
DB00613,C00849
DB00613,C00747
DB00613,C00748
DB00613,C00168
DB00613,C00749
DB00613,C00103
DB00613,C00461
DB00613,C00566
DB00613,C00192
DB00613,C00506
DB00613,C00092
DB00613,C01078
DB00614,C00220
DB00614,C00446
DB00614,C00097
DB00614,C00191
DB00614,C01266
DB00614,C00691
DB00614,C00996
DB00614,C00997
DB00614,C00998
DB00614,C01963
DB00614,C00273
DB00614,C00007
DB00614,C01506
DB00614,C00214
DB00614,C00614
DB00614,C00856
DB00614,C01945
DB00614,C01467
DB00614,C01510
DB00614,C01964
DB00614,C01269
DB00614,C01270
DB00614,C00696
DB00615,C00203
DB00615,C00190
DB00615,C00097
DB00615,C01267
DB00615,C00413
DB00615,C00728
DB00615,C00938
DB00615,C01815
DB00615,C01085
DB00615,C01204
DB00615,C01205
DB00615,C01965
DB00615,C00166
DB00615,C01087
DB00615,C00422
DB00615,C00455
DB00615,C00423
DB00615,C00424
DB00615,C01151
DB00615,C00457
DB00615,C00170
DB00615,C00461
DB00615,C01044
DB00615,C01045
DB00615,C00729
DB00615,C00566
DB00615,C01966
DB00615,C01016
DB00615,C01967
DB00615,C01968
DB00616,C00348
DB00616,C00795
DB00616,C00006
DB00616,C00007
DB00616,C00609
DB00616,C00610
DB00616,C01808
DB00616,C00415
DB00616,C01969
DB00616,C01914
DB00616,C00011
DB00617,C00864
DB00617,C00273
DB00617,C00849
DB00617,C00797
DB00617,C00520
DB00617,C00455
DB00617,C00457
DB00617,C00461
DB00617,C00593
DB00617,C01534
DB00618,C00267
DB00618,C00190
DB00618,C00097
DB00618,C00412
DB00618,C01664
DB00618,C00413
DB00618,C00060
DB00618,C00074
DB00618,C01228
DB00618,C00090
DB00618,C01229
DB00619,C00950
DB00619,C00019
DB00619,C00021
DB00619,C01970
DB00619,C00447
DB00619,C00705
DB00619,C01527
DB00619,C00802
DB00619,C00449
DB00619,C00023
DB00619,C00099
DB00619,C00772
DB00619,C00519
