drug_id,synonym_id
DB03051,SYN13316
DB03051,SYN13317
DB03051,SYN13318
DB03051,SYN13319
DB03051,SYN13320
DB03052,SYN13321
DB03052,SYN13322
DB03052,SYN13323
DB03053,SYN13324
DB03054,SYN13325
DB03054,SYN13326
DB03054,SYN13327
DB03056,SYN13328
DB03057,SYN13329
DB03057,SYN13330
DB03057,SYN13331
DB03057,SYN13332
DB03058,SYN13333
DB03058,SYN13334
DB03058,SYN13335
DB03058,SYN13336
DB03058,SYN13337
DB03059,SYN13338
DB03059,SYN13339
DB03059,SYN13340
DB03059,SYN13341
DB03059,SYN13342
DB03059,SYN13343
DB03059,SYN13344
DB03061,SYN13345
DB03062,SYN13346
DB03063,SYN13347
DB03064,SYN13348
DB03065,SYN13349
DB03066,SYN13350
DB03066,SYN13351
DB03066,SYN13352
DB03066,SYN13353
DB03066,SYN13354
DB03066,SYN13355
DB03066,SYN13356
DB03067,SYN13357
DB03068,SYN13358
DB03068,SYN13359
DB03068,SYN13360
DB03068,SYN13361
DB03068,SYN13362
DB03068,SYN13363
DB03069,SYN13364
DB03070,SYN13365
DB03071,SYN13366
DB03072,SYN13367
DB03073,SYN13368
DB03073,SYN13369
DB03074,SYN13370
DB03074,SYN13371
DB03074,SYN13372
DB03075,SYN13373
DB03077,SYN13374
DB03078,SYN13375
DB03079,SYN13376
DB03082,SYN13377
DB03084,SYN13378
DB03085,SYN13379
DB03085,SYN13380
DB03085,SYN13381
DB03085,SYN13382
DB03085,SYN13383
DB03085,SYN13384
DB03085,SYN13385
DB03085,SYN13386
DB03086,SYN13387
DB03087,SYN13388
DB03088,SYN13389
DB03088,SYN13390
DB03088,SYN13391
DB03088,SYN13392
DB03088,SYN13393
DB03088,SYN13394
DB03088,SYN13395
DB03088,SYN13396
DB03088,SYN13397
DB03088,SYN13398
DB03088,SYN13399
DB03088,SYN13400
DB03088,SYN13401
DB03088,SYN13402
DB03088,SYN13403
DB03090,SYN13404
DB03091,SYN13405
DB03091,SYN13406
DB03091,SYN13407
DB03091,SYN13408
DB03091,SYN13409
DB03092,SYN13410
DB03093,SYN13411
DB03094,SYN13412
DB03095,SYN13413
DB03095,SYN13414
DB03096,SYN13415
DB03096,SYN13416
DB03096,SYN13417
DB03096,SYN13418
DB03096,SYN13419
DB03096,SYN13420
DB03097,SYN13421
DB03098,SYN13422
DB03099,SYN13423
DB03100,SYN13424
DB03101,SYN13425
DB03102,SYN13426
DB03103,SYN13427
DB03105,SYN13428
DB03105,SYN13429
DB03105,SYN13430
DB03105,SYN13431
DB03106,SYN13432
DB03106,SYN13433
DB03106,SYN13434
DB03106,SYN13435
DB03107,SYN13436
DB03107,SYN13437
DB03107,SYN13438
DB03107,SYN13439
DB03107,SYN13440
DB03107,SYN13441
DB03108,SYN13442
DB03108,SYN13443
DB03108,SYN13444
DB03109,SYN13445
DB03109,SYN13446
DB03110,SYN13447
DB03110,SYN13448
DB03110,SYN13449
DB03111,SYN13450
DB03112,SYN13451
DB03113,SYN13452
DB03115,SYN13453
DB03116,SYN13454
DB03117,SYN13455
DB03118,SYN13456
DB03118,SYN13457
DB03120,SYN13458
DB03120,SYN13459
DB03120,SYN13460
DB03120,SYN13461
DB03120,SYN13462
DB03120,SYN13463
DB03120,SYN13464
DB03120,SYN13465
DB03120,SYN13466
DB03120,SYN13467
DB03121,SYN13468
DB03124,SYN13469
DB03125,SYN13470
DB03126,SYN13471
DB03127,SYN13472
DB03128,SYN13473
DB03128,SYN13474
DB03128,SYN13475
DB03128,SYN13476
DB03129,SYN13477
DB03129,SYN13478
DB03130,SYN13479
DB03132,SYN13480
DB03133,SYN13481
DB03134,SYN13482
DB03134,SYN13483
DB03134,SYN13484
DB03134,SYN13485
DB03134,SYN13486
DB03134,SYN13487
DB03135,SYN13488
DB03136,SYN13489
DB03137,SYN13490
DB03138,SYN13491
DB03138,SYN13492
DB03139,SYN13493
DB03140,SYN13494
DB03141,SYN13495
DB03142,SYN13496
DB03144,SYN13497
DB03144,SYN13498
DB03145,SYN13499
DB03146,SYN13500
DB03147,SYN13501
DB03147,SYN13502
DB03147,SYN13503
DB03147,SYN13504
DB03147,SYN13505
DB03147,SYN13506
DB03147,SYN13507
DB03147,SYN13508
DB03148,SYN13509
DB03148,SYN13510
DB03148,SYN13511
DB03148,SYN13512
DB03150,SYN13513
DB03151,SYN13514
DB03151,SYN13515
DB03152,SYN13516
DB03153,SYN13517
DB03154,SYN13518
DB03155,SYN13519
DB03156,SYN13520
DB03156,SYN13521
DB03156,SYN13522
DB03156,SYN13523
DB03156,SYN13524
DB03157,SYN13525
DB03158,SYN13526
DB03160,SYN13527
DB03161,SYN13528
DB03162,SYN13529
DB03163,SYN13530
DB03163,SYN13531
DB03163,SYN13532
DB03163,SYN13533
DB03164,SYN13534
DB03164,SYN13535
DB03165,SYN13536
DB03166,SYN13537
DB03166,SYN13538
DB03166,SYN13539
DB03166,SYN13540
DB03166,SYN13541
DB03166,SYN13542
DB03166,SYN13543
DB03166,SYN13544
DB03166,SYN13545
DB03166,SYN13546
DB03166,SYN13547
DB03166,SYN13548
DB03166,SYN13549
DB03166,SYN13550
DB03166,SYN13551
DB03168,SYN13552
DB03169,SYN13553
DB03170,SYN13554
DB03171,SYN13555
DB03172,SYN13556
DB03172,SYN13557
DB03172,SYN13558
DB03174,SYN13559
DB03175,SYN13560
DB03175,SYN13561
DB03175,SYN13562
DB03175,SYN13563
DB03175,SYN13564
DB03176,SYN13565
DB03177,SYN13566
DB03177,SYN13567
DB03177,SYN13568
DB03178,SYN13569
DB03179,SYN13570
DB03180,SYN13571
DB03180,SYN13572
DB03181,SYN13573
DB03182,SYN13574
DB03183,SYN13575
DB03184,SYN13576
DB03185,SYN13577
DB03186,SYN13578
DB03186,SYN13579
DB03187,SYN13580
DB03189,SYN13581
DB03190,SYN13582
DB03190,SYN13583
DB03191,SYN13584
DB03192,SYN13585
DB03192,SYN13586
DB03193,SYN13587
DB03193,SYN13588
DB03193,SYN13589
DB03193,SYN13590
DB03193,SYN13591
DB03193,SYN13592
DB03193,SYN13593
DB03193,SYN13594
DB03193,SYN13595
DB03193,SYN13596
DB03194,SYN13597
DB03194,SYN13598
DB03195,SYN13599
DB03195,SYN13600
DB03195,SYN13601
DB03195,SYN13602
DB03196,SYN13603
DB03197,SYN13604
DB03197,SYN13605
DB03197,SYN13606
DB03197,SYN13607
DB03197,SYN13608
DB03197,SYN13609
DB03198,SYN13610
DB03199,SYN13611
DB03200,SYN13612
DB03201,SYN13613
DB03201,SYN13614
DB03201,SYN13615
DB03201,SYN13616
DB03201,SYN13617
DB03201,SYN13618
DB03201,SYN13619
DB03202,SYN13620
DB03203,SYN13621
DB03204,SYN13622
DB03204,SYN13623
DB03204,SYN13624
DB03205,SYN13625
DB03206,SYN13626
DB03206,SYN13627
DB03206,SYN13628
DB03206,SYN13629
DB03206,SYN13630
DB03206,SYN13631
DB03206,SYN13632
DB03206,SYN13633
DB03206,SYN13634
DB03206,SYN13635
DB03206,SYN13636
DB03207,SYN13637
DB03208,SYN13638
DB03209,SYN13639
DB03209,SYN13640
DB03209,SYN13641
DB03209,SYN13642
DB03209,SYN13643
DB03210,SYN13644
DB03211,SYN13645
DB03212,SYN13646
DB03213,SYN13647
DB03214,SYN13648
DB03214,SYN13649
DB03214,SYN13650
DB03215,SYN13651
DB03216,SYN13652
DB03218,SYN13653
DB03219,SYN13654
DB03222,SYN13655
DB03222,SYN13656
DB03222,SYN13657
DB03222,SYN13658
DB03223,SYN13659
DB03223,SYN13660
DB03224,SYN13661
DB03225,SYN13662
DB03225,SYN13663
DB03225,SYN13664
DB03226,SYN13665
DB03226,SYN13666
DB03226,SYN13667
DB03227,SYN13668
DB03228,SYN13669
DB03229,SYN13670
DB03229,SYN13671
DB03229,SYN13672
DB03229,SYN13673
DB03229,SYN13674
DB03229,SYN13675
DB03229,SYN13676
DB03229,SYN13677
DB03229,SYN13678
DB03229,SYN13679
DB03230,SYN13680
DB03231,SYN13681
DB03232,SYN13682
DB03233,SYN13683
DB03234,SYN13684
DB03235,SYN13685
DB03236,SYN13686
DB03237,SYN13687
DB03238,SYN13688
DB03239,SYN13689
DB03240,SYN13690
DB03241,SYN13691
DB03242,SYN13692
DB03243,SYN13693
DB03244,SYN13694
DB03245,SYN13695
DB03246,SYN13696
DB03247,SYN13697
DB03247,SYN13698
DB03247,SYN13699
DB03247,SYN13700
DB03247,SYN13701
DB03247,SYN13702
DB03247,SYN13703
DB03247,SYN13704
DB03247,SYN13705
DB03247,SYN13706
DB03247,SYN13707
DB03248,SYN13708
DB03249,SYN13709
DB03250,SYN13710
DB03252,SYN13711
DB03252,SYN13712
DB03252,SYN13713
DB03252,SYN13714
DB03253,SYN13715
DB03254,SYN13716
DB03255,SYN13717
DB03255,SYN13718
DB03255,SYN13719
DB03255,SYN13720
DB03255,SYN13721
DB03255,SYN13722
DB03255,SYN13723
DB03255,SYN13724
DB03255,SYN13725
DB03255,SYN13726
DB03255,SYN13727
DB03255,SYN13728
DB03255,SYN13729
DB03255,SYN13730
DB03255,SYN13731
DB03255,SYN13732
DB03255,SYN13733
DB03256,SYN13734
DB03256,SYN13735
DB03256,SYN13736
DB03256,SYN13737
DB03256,SYN13738
DB03256,SYN13739
DB03256,SYN13740
DB03257,SYN13741
DB03258,SYN13742
DB03258,SYN13743
DB03258,SYN13744
DB03258,SYN13745
DB03258,SYN13746
DB03259,SYN13747
DB03260,SYN13748
DB03260,SYN13749
DB03260,SYN13750
DB03260,SYN13751
DB03260,SYN13752
DB03260,SYN13753
DB03260,SYN13754
DB03260,SYN13755
DB03260,SYN13756
DB03260,SYN13757
DB03260,SYN13758
DB03262,SYN13759
DB03263,SYN13760
DB03264,SYN13761
DB03266,SYN13762
DB03266,SYN13763
DB03267,SYN13764
DB03268,SYN13765
DB03269,SYN13766
DB03270,SYN13767
DB03272,SYN13768
DB03273,SYN13769
DB03274,SYN13770
DB03275,SYN13771
DB03275,SYN13772
DB03275,SYN13773
DB03276,SYN13774
DB03277,SYN13775
DB03277,SYN13776
DB03278,SYN13777
DB03279,SYN13778
DB03280,SYN13779
DB03281,SYN13780
DB03283,SYN13781
DB03283,SYN13782
DB03283,SYN13783
DB03284,SYN13784
DB03285,SYN13785
DB03285,SYN13786
DB03285,SYN13787
DB03285,SYN13788
DB03285,SYN13789
DB03286,SYN13790
DB03287,SYN13791
DB03288,SYN13792
DB03289,SYN13793
DB03290,SYN13794
DB03291,SYN13795
DB03292,SYN13796
DB03292,SYN13797
DB03292,SYN13798
DB03293,SYN13799
DB03294,SYN13800
DB03295,SYN13801
DB03295,SYN13802
DB03295,SYN13803
DB03296,SYN13804
DB03296,SYN13805
DB03297,SYN13806
DB03297,SYN13807
DB03297,SYN13808
DB03297,SYN13809
DB03297,SYN13810
DB03297,SYN13811
DB03298,SYN13812
DB03298,SYN13813
DB03298,SYN13814
DB03298,SYN13815
DB03298,SYN13816
DB03298,SYN13817
DB03299,SYN13818
DB03300,SYN13819
DB03301,SYN13820
DB03302,SYN13821
DB03303,SYN13822
DB03303,SYN13823
DB03303,SYN13824
DB03304,SYN13825
DB03305,SYN13826
DB03305,SYN13827
DB03305,SYN13828
DB03307,SYN13829
DB03308,SYN13830
DB03309,SYN13831
DB03309,SYN13832
DB03310,SYN13833
DB03310,SYN13834
DB03310,SYN13835
DB03310,SYN13836
DB03310,SYN13837
DB03311,SYN13838
DB03312,SYN13839
DB03312,SYN13840
DB03312,SYN13841
DB03312,SYN13842
DB03312,SYN13843
DB03313,SYN13844
DB03313,SYN13845
DB03314,SYN13846
DB03314,SYN13847
DB03314,SYN13848
DB03314,SYN13849
DB03315,SYN13850
DB03315,SYN13851
DB03315,SYN13852
DB03315,SYN13853
DB03315,SYN13854
DB03315,SYN13855
DB03316,SYN13856
DB03316,SYN13857
DB03316,SYN13858
DB03316,SYN13859
DB03316,SYN13860
DB03316,SYN13861
DB03316,SYN13862
DB03316,SYN13863
DB03316,SYN13864
DB03316,SYN13865
DB03316,SYN13866
DB03317,SYN13867
DB03317,SYN13868
DB03318,SYN13869
DB03319,SYN13870
DB03320,SYN13871
DB03321,SYN13872
DB03321,SYN13873
DB03321,SYN13874
DB03321,SYN13875
DB03322,SYN13876
DB03322,SYN13877
DB03322,SYN13878
DB03322,SYN13879
DB03322,SYN13880
DB03322,SYN13881
DB03322,SYN13882
DB03322,SYN13883
DB03323,SYN13884
DB03323,SYN13885
DB03323,SYN13886
DB03325,SYN13887
DB03325,SYN13888
DB03326,SYN13889
DB03327,SYN13890
DB03328,SYN13891
DB03329,SYN13892
DB03329,SYN13893
DB03329,SYN13894
DB03330,SYN13895
DB03330,SYN13896
DB03331,SYN13897
DB03331,SYN13898
DB03332,SYN13899
DB03333,SYN13900
DB03335,SYN13901
DB03335,SYN13902
DB03336,SYN13903
DB03337,SYN13904
DB03338,SYN13905
DB03338,SYN13906
DB03338,SYN13907
DB03338,SYN13908
DB03338,SYN13909
DB03339,SYN13910
DB03340,SYN13911
DB03341,SYN13912
DB03342,SYN13913
DB03343,SYN13914
DB03344,SYN13915
DB03345,SYN13916
DB03345,SYN13917
DB03345,SYN13918
DB03346,SYN13919
DB03347,SYN13920
DB03347,SYN13921
DB03347,SYN13922
DB03347,SYN13923
DB03347,SYN13924
DB03347,SYN13925
DB03347,SYN13926
DB03348,SYN13927
DB03348,SYN13928
DB03349,SYN13929
DB03350,SYN13930
DB03350,SYN13931
DB03350,SYN13932
DB03352,SYN13933
DB03352,SYN13934
DB03353,SYN13935
DB03353,SYN13936
DB03353,SYN13937
DB03354,SYN13938
DB03355,SYN13939
DB03357,SYN13940
DB03357,SYN13941
DB03357,SYN13942
DB03357,SYN13943
DB03357,SYN13944
DB03358,SYN13945
DB03359,SYN13946
DB03360,SYN13947
DB03360,SYN13948
DB03360,SYN13949
DB03360,SYN13950
DB03360,SYN13951
DB03360,SYN13952
DB03360,SYN13953
DB03361,SYN13954
DB03362,SYN13955
DB03363,SYN13956
DB03364,SYN13957
DB03365,SYN13958
DB03366,SYN13959
DB03367,SYN13960
DB03367,SYN13961
DB03368,SYN13962
DB03369,SYN13963
DB03369,SYN13964
DB03369,SYN13965
DB03369,SYN13966
DB03369,SYN13967
DB03371,SYN13968
DB03372,SYN13969
DB03374,SYN13970
DB03376,SYN13971
DB03376,SYN13972
DB03378,SYN13973
DB03379,SYN13974
DB03380,SYN13975
DB03380,SYN13976
DB03380,SYN13977
DB03380,SYN13978
DB03380,SYN13979
DB03381,SYN13980
DB03381,SYN13981
DB03381,SYN13982
DB03381,SYN13983
DB03381,SYN13984
DB03382,SYN13985
DB03382,SYN13986
DB03382,SYN13987
DB03382,SYN13988
DB03382,SYN13989
DB03382,SYN13990
DB03382,SYN13991
DB03382,SYN13992
DB03382,SYN13993
DB03382,SYN13994
DB03384,SYN13995
DB03385,SYN13996
DB03385,SYN13997
DB03386,SYN13998
DB03387,SYN13999
DB03388,SYN14000
DB03389,SYN14001
DB03390,SYN14002
DB03390,SYN14003
DB03390,SYN14004
DB03391,SYN14005
DB03392,SYN14006
DB03393,SYN14007
DB03394,SYN14008
DB03394,SYN14009
DB03394,SYN14010
DB03395,SYN14011
DB03395,SYN14012
DB03395,SYN14013
DB03395,SYN14014
DB03396,SYN14015
DB03397,SYN14016
DB03399,SYN14017
DB03400,SYN14018
DB03401,SYN14019
DB03401,SYN14020
DB03401,SYN14021
DB03401,SYN14022
DB03401,SYN14023
DB03401,SYN14024
DB03401,SYN14025
DB03401,SYN14026
DB03402,SYN14027
DB03403,SYN14028
DB03403,SYN14029
DB03403,SYN14030
DB03403,SYN14031
DB03403,SYN14032
DB03403,SYN14033
DB03403,SYN14034
DB03404,SYN14035
DB03404,SYN14036
DB03404,SYN14037
DB03404,SYN14038
DB03404,SYN14039
DB03404,SYN14040
DB03405,SYN14041
DB03406,SYN14042
DB03407,SYN14043
DB03408,SYN14044
DB03408,SYN14045
DB03408,SYN14046
DB03408,SYN14047
DB03408,SYN14048
DB03408,SYN14049
DB03408,SYN14050
DB03408,SYN14051
DB03409,SYN14052
DB03409,SYN14053
DB03409,SYN14054
DB03409,SYN14055
DB03410,SYN14056
DB03410,SYN14057
DB03410,SYN14058
DB03410,SYN14059
DB03410,SYN14060
DB03410,SYN14061
DB03410,SYN14062
DB03411,SYN14063
DB03412,SYN14064
DB03412,SYN14065
DB03412,SYN14066
DB03412,SYN14067
DB03413,SYN14068
DB03414,SYN14069
DB03415,SYN14070
DB03415,SYN14071
DB03416,SYN14072
DB03417,SYN14073
DB03418,SYN14074
DB03419,SYN14075
DB03420,SYN14076
DB03420,SYN14077
DB03421,SYN14078
DB03422,SYN14079
DB03423,SYN14080
DB03424,SYN14081
DB03424,SYN14082
DB03425,SYN14083
DB03426,SYN14084
DB03427,SYN14085
DB03429,SYN14086
DB03429,SYN14087
DB03429,SYN14088
DB03429,SYN14089
DB03429,SYN14090
DB03429,SYN14091
DB03429,SYN14092
DB03429,SYN14093
DB03430,SYN14094
DB03430,SYN14095
DB03430,SYN14096
DB03432,SYN14097
DB03433,SYN14098
DB03434,SYN14099
DB03434,SYN14100
DB03434,SYN14101
DB03434,SYN14102
DB03435,SYN14103
DB03436,SYN14104
DB03437,SYN14105
DB03438,SYN14106
DB03439,SYN14107
DB03440,SYN14108
DB03440,SYN14109
DB03440,SYN14110
DB03440,SYN14111
DB03440,SYN14112
DB03440,SYN14113
DB03440,SYN14114
DB03441,SYN14115
DB03442,SYN14116
DB03442,SYN14117
DB03443,SYN14118
DB03444,SYN14119
DB03444,SYN14120
DB03444,SYN14121
DB03444,SYN14122
DB03445,SYN14123
DB03446,SYN14124
DB03446,SYN14125
DB03446,SYN14126
DB03447,SYN14127
DB03448,SYN14128
DB03449,SYN14129
DB03450,SYN14130
DB03451,SYN14131
DB03452,SYN14132
DB03453,SYN14133
DB03455,SYN14134
DB03456,SYN14135
DB03458,SYN14136
DB03458,SYN14137
DB03459,SYN14138
DB03459,SYN14139
DB03459,SYN14140
DB03459,SYN14141
DB03459,SYN14142
DB03459,SYN14143
DB03459,SYN14144
DB03459,SYN14145
DB03460,SYN14146
DB03460,SYN14147
DB03460,SYN14148
DB03461,SYN14149
DB03461,SYN14150
DB03461,SYN14151
DB03461,SYN14152
DB03461,SYN14153
DB03462,SYN14154
DB03464,SYN14155
DB03467,SYN14156
DB03468,SYN14157
DB03469,SYN14158
DB03470,SYN14159
DB03471,SYN14160
DB03472,SYN14161
DB03473,SYN14162
DB03474,SYN14163
DB03475,SYN14164
DB03476,SYN14165
DB03477,SYN14166
DB03478,SYN14167
DB03479,SYN14168
DB03480,SYN14169
DB03481,SYN14170
DB03482,SYN14171
DB03483,SYN14172
DB03484,SYN14173
DB03484,SYN14174
DB03485,SYN14175
DB03485,SYN14176
DB03485,SYN14177
DB03485,SYN14178
DB03485,SYN14179
DB03486,SYN14180
DB03487,SYN14181
DB03487,SYN14182
DB03488,SYN14183
DB03489,SYN14184
DB03490,SYN14185
DB03491,SYN14186
DB03492,SYN14187
DB03492,SYN14188
DB03493,SYN14189
DB03495,SYN14190
DB03496,SYN14191
DB03496,SYN14192
DB03496,SYN14193
DB03497,SYN14194
DB03497,SYN14195
DB03497,SYN14196
DB03497,SYN14197
DB03497,SYN14198
DB03498,SYN14199
DB03499,SYN14200
DB03499,SYN14201
DB03499,SYN14202
DB03499,SYN14203
DB03500,SYN14204
DB03500,SYN14205
DB03501,SYN14206
DB03501,SYN14207
DB03501,SYN14208
DB03501,SYN14209
DB03501,SYN14210
DB03501,SYN14211
DB03501,SYN14212
DB03501,SYN14213
DB03501,SYN14214
DB03501,SYN14215
DB03501,SYN14216
DB03501,SYN14217
DB03501,SYN14218
DB03502,SYN14219
DB03503,SYN14220
DB03504,SYN14221
DB03505,SYN14222
DB03506,SYN14223
DB03506,SYN14224
DB03507,SYN14225
DB03508,SYN14226
DB03508,SYN14227
DB03509,SYN14228
DB03510,SYN14229
DB03511,SYN14230
DB03511,SYN14231
DB03511,SYN14232
DB03512,SYN14233
DB03513,SYN14234
DB03514,SYN14235
DB03514,SYN14236
DB03514,SYN14237
DB03514,SYN14238
DB03514,SYN14239
DB03514,SYN14240
DB03514,SYN14241
DB03514,SYN14242
DB03514,SYN14243
DB03514,SYN14244
DB03514,SYN14245
DB03514,SYN14246
DB03515,SYN14247
DB03515,SYN14248
DB03515,SYN14249
DB03516,SYN14250
DB03516,SYN14251
DB03517,SYN14252
DB03518,SYN14253
DB03518,SYN14254
DB03518,SYN14255
DB03518,SYN14256
DB03518,SYN14257
DB03520,SYN14258
DB03522,SYN14259
DB03523,SYN14260
DB03524,SYN14261
DB03528,SYN14262
DB03530,SYN14263
DB03531,SYN14264
DB03532,SYN14265
DB03533,SYN14266
DB03533,SYN14267
DB03533,SYN14268
DB03533,SYN14269
DB03534,SYN14270
DB03535,SYN14271
DB03536,SYN14272
DB03536,SYN14273
DB03537,SYN14274
DB03539,SYN14275
DB03540,SYN14276
DB03541,SYN14277
DB03542,SYN14278
DB03543,SYN14279
DB03544,SYN14280
DB03546,SYN14281
DB03548,SYN14282
DB03548,SYN14283
DB03548,SYN14284
DB03548,SYN14285
DB03548,SYN14286
DB03549,SYN14287
DB03550,SYN14288
DB03551,SYN14289
DB03552,SYN14290
DB03552,SYN14291
DB03552,SYN14292
DB03552,SYN14293
DB03552,SYN14294
DB03552,SYN14295
DB03552,SYN14296
DB03552,SYN14297
DB03552,SYN14298
DB03552,SYN14299
DB03553,SYN14300
DB03554,SYN14301
DB03556,SYN14302
DB03557,SYN14303
DB03558,SYN14304
DB03559,SYN14305
DB03559,SYN14306
DB03559,SYN14307
DB03559,SYN14308
DB03562,SYN14309
DB03564,SYN14310
DB03565,SYN14311
DB03566,SYN14312
DB03566,SYN14313
DB03566,SYN14314
DB03566,SYN14315
DB03566,SYN14316
DB03566,SYN14317
DB03566,SYN14318
DB03567,SYN14319
DB03567,SYN14320
DB03567,SYN14321
DB03567,SYN14322
DB03567,SYN14323
DB03567,SYN14324
DB03567,SYN14325
DB03567,SYN14326
DB03567,SYN14327
DB03567,SYN14328
DB03567,SYN14329
DB03568,SYN14330
DB03568,SYN14331
DB03568,SYN14332
DB03568,SYN14333
DB03568,SYN14334
DB03568,SYN14335
DB03568,SYN14336
DB03568,SYN14337
DB03569,SYN14338
DB03570,SYN14339
DB03571,SYN14340
DB03574,SYN14341
DB03575,SYN14342
DB03575,SYN14343
DB03575,SYN14344
DB03575,SYN14345
DB03575,SYN14346
DB03576,SYN14347
DB03577,SYN14348
DB03578,SYN14349
DB03581,SYN14350
DB03582,SYN14351
DB03583,SYN14352
DB03584,SYN14353
DB03584,SYN14354
DB03584,SYN14355
DB03585,SYN14356
DB03585,SYN14357
DB03585,SYN14358
DB03585,SYN14359
DB03586,SYN14360
DB03587,SYN14361
DB03587,SYN14362
DB03587,SYN14363
DB03587,SYN14364
DB03587,SYN14365
DB03587,SYN14366
DB03587,SYN14367
DB03587,SYN14368
DB03588,SYN14369
DB03588,SYN14370
DB03589,SYN14371
DB03589,SYN14372
DB03589,SYN14373
DB03589,SYN14374
DB03590,SYN14375
DB03592,SYN14376
DB03593,SYN14377
DB03593,SYN14378
DB03593,SYN14379
DB03594,SYN14380
DB03596,SYN14381
DB03597,SYN14382
DB03598,SYN14383
DB03600,SYN14384
DB03600,SYN14385
DB03600,SYN14386
DB03600,SYN14387
DB03600,SYN14388
DB03600,SYN14389
DB03601,SYN14390
DB03602,SYN14391
DB03602,SYN14392
DB03603,SYN14393
DB03604,SYN14394
DB03604,SYN14395
DB03604,SYN14396
DB03604,SYN14397
DB03604,SYN14398
DB03604,SYN14399
DB03604,SYN14400
DB03604,SYN14401
DB03604,SYN14402
DB03605,SYN14403
DB03606,SYN14404
DB03606,SYN14405
DB03606,SYN14406
DB03606,SYN14407
DB03607,SYN14408
DB03608,SYN14409
DB03608,SYN14410
DB03608,SYN14411
DB03608,SYN14412
DB03608,SYN14413
DB03608,SYN14414
DB03609,SYN14415
DB03610,SYN14416
DB03610,SYN14417
DB03610,SYN14418
DB03611,SYN14419
DB03612,SYN14420
DB03613,SYN14421
DB03614,SYN14422
DB03614,SYN14423
DB03614,SYN14424
DB03614,SYN14425
DB03614,SYN14426
DB03614,SYN14427
DB03614,SYN14428
DB03614,SYN14429
DB03615,SYN14430
DB03615,SYN14431
DB03615,SYN14432
DB03615,SYN14433
DB03615,SYN14434
DB03615,SYN14435
DB03616,SYN14436
DB03617,SYN14437
DB03618,SYN14438
DB03619,SYN14439
DB03619,SYN14440
DB03619,SYN14441
DB03619,SYN14442
DB03619,SYN14443
DB03619,SYN14444
DB03619,SYN14445
DB03621,SYN14446
DB03622,SYN14447
DB03623,SYN14448
DB03624,SYN14449
DB03626,SYN14450
DB03627,SYN14451
DB03629,SYN14452
DB03630,SYN14453
DB03631,SYN14454
DB03632,SYN14455
DB03633,SYN14456
DB03634,SYN14457
DB03635,SYN14458
DB03635,SYN14459
DB03635,SYN14460
DB03635,SYN14461
DB03635,SYN14462
DB03635,SYN14463
DB03635,SYN14464
DB03636,SYN14465
DB03636,SYN14466
DB03636,SYN14467
DB03637,SYN14468
DB03638,SYN14469
DB03639,SYN14470
DB03640,SYN14471
DB03641,SYN14472
DB03641,SYN14473
DB03642,SYN14474
DB03644,SYN14475
DB03644,SYN14476
DB03644,SYN14477
DB03645,SYN14478
DB03646,SYN14479
DB03646,SYN14480
DB03646,SYN14481
DB03647,SYN14482
DB03648,SYN14483
DB03649,SYN14484
DB03650,SYN14485
DB03651,SYN14486
DB03651,SYN14487
DB03651,SYN14488
DB03652,SYN14489
DB03652,SYN14490
DB03652,SYN14491
DB03653,SYN14492
DB03654,SYN14493
DB03656,SYN14494
DB03656,SYN14495
DB03656,SYN14496
DB03657,SYN14497
DB03657,SYN14498
DB03658,SYN14499
DB03658,SYN14500
DB03659,SYN14501
DB03659,SYN14502
DB03659,SYN14503
DB03660,SYN14504
DB03660,SYN14505
DB03660,SYN14506
DB03660,SYN14507
DB03661,SYN14508
DB03661,SYN14509
DB03661,SYN14510
DB03661,SYN14511
DB03661,SYN14512
DB03661,SYN14513
DB03661,SYN14514
DB03662,SYN14515
DB03663,SYN14516
DB03664,SYN14517
DB03666,SYN14518
DB03666,SYN14519
DB03666,SYN14520
DB03666,SYN14521
DB03666,SYN14522
DB03666,SYN14523
DB03666,SYN14524
DB03667,SYN14525
DB03668,SYN14526
DB03668,SYN14527
DB03668,SYN14528
DB03669,SYN14529
DB03670,SYN14530
DB03671,SYN14531
DB03671,SYN14532
DB03672,SYN14533
DB03673,SYN14534
DB03673,SYN14535
DB03673,SYN14536
DB03675,SYN14537
DB03676,SYN14538
DB03677,SYN14539
DB03678,SYN14540
DB03679,SYN14541
DB03680,SYN14542
DB03682,SYN14543
DB03683,SYN14544
DB03685,SYN14545
DB03685,SYN14546
DB03685,SYN14547
DB03685,SYN14548
DB03685,SYN14549
DB03685,SYN14550
DB03685,SYN14551
DB03686,SYN14552
DB03686,SYN14553
DB03687,SYN14554
DB03687,SYN14555
DB03687,SYN14556
DB03688,SYN14557
DB03688,SYN14558
DB03688,SYN14559
DB03688,SYN14560
DB03688,SYN14561
DB03690,SYN14562
DB03692,SYN14563
DB03693,SYN14564
DB03694,SYN14565
DB03694,SYN14566
DB03694,SYN14567
DB03694,SYN14568
DB03694,SYN14569
DB03694,SYN14570
DB03694,SYN14571
DB03695,SYN14572
DB03696,SYN14573
DB03697,SYN14574
DB03698,SYN14575
DB03699,SYN14576
DB03700,SYN14577
DB03701,SYN14578
DB03701,SYN14579
DB03701,SYN14580
DB03702,SYN14581
DB03704,SYN14582
DB03705,SYN14583
DB03706,SYN14584
DB03707,SYN14585
DB03708,SYN14586
